age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y
30,1,1,0,0,1941,1,0,20,4,2.52,2,-1,0,1,0
50,4,0,2,0,5253,1,1,20,4,6.3,1,287,19,2,0
20,7,1,1,0,472,1,0,20,4,2.4,4,-1,0,1,0
30,9,2,1,0,151,1,0,20,4,1.73,3,236,6,2,0
40,1,1,1,0,701,1,1,20,4,1.15,1,-1,0,1,0
40,0,1,0,0,1314,1,0,20,4,2.65,1,326,1,2,0
20,1,2,2,0,1984,1,0,20,4,2.45,1,-1,0,1,0
60,0,1,1,0,1914,1,0,20,4,1.08,1,287,3,2,0
30,7,1,1,0,184,1,0,20,4,0.88,1,348,3,2,0
40,1,1,0,0,241,1,0,20,4,2.83,1,150,1,2,0
30,1,1,1,0,470,1,1,20,4,3.62,1,-1,0,1,0
40,9,1,2,0,585,1,0,20,4,1,1,-1,0,1,0
30,6,0,1,0,0,1,0,20,4,1.4,1,-1,0,1,0
40,2,2,1,0,1049,1,1,20,4,3,1,-1,0,1,0
20,1,0,1,0,291,1,0,20,4,6.75,2,-1,0,1,0
50,1,0,1,0,881,1,1,20,4,2.7,1,-1,0,1,0
30,1,1,1,0,94,1,0,20,4,1.25,1,-1,0,1,0
50,4,1,2,0,287,1,0,20,4,13.63,2,242,8,2,0
40,7,0,1,0,348,1,0,20,4,5.38,1,-1,0,1,0
40,1,1,1,0,565,1,1,20,4,4.95,2,-1,0,1,0
30,1,1,1,0,3458,1,0,20,4,0.9,1,-1,0,1,0
40,1,1,0,1,-443,1,1,20,4,11.52,1,-1,0,1,1
50,7,1,1,0,159,1,0,20,4,2.2,3,-1,0,1,0
30,9,1,2,0,1524,0,0,20,4,9.45,1,-1,0,1,1
50,3,1,2,0,6700,1,1,20,4,1.07,4,-1,0,1,0
20,1,1,0,0,674,1,0,20,4,0.37,1,-1,0,1,0
30,1,1,0,0,1925,1,0,20,4,15.07,2,-1,0,1,1
20,1,1,1,0,2378,1,1,20,4,3.98,1,276,6,2,0
30,1,1,1,0,1165,1,0,20,4,5.9,1,-1,0,1,0
30,7,2,1,0,0,1,0,20,4,6.67,1,-1,0,1,0
30,0,1,1,0,1183,1,0,20,4,9.58,2,-1,0,1,0
30,7,1,1,0,1047,1,0,20,4,1.58,2,-1,0,1,0
30,7,2,1,0,-291,1,0,20,4,3.28,3,-1,0,1,0
30,1,1,1,0,876,1,0,20,4,5.3,1,-1,0,1,0
30,4,1,2,0,3154,0,0,20,4,1.6,2,150,2,2,0
40,1,1,0,0,517,1,0,20,4,2.3,2,263,7,2,0
30,1,1,0,0,681,1,0,20,4,3.7,1,-1,0,1,0
30,4,1,2,0,2123,1,0,20,4,0.9,1,273,3,2,0
40,0,0,1,0,-43,1,1,20,4,3.43,1,-1,0,1,0
50,4,1,2,0,1822,1,0,20,4,0.1,1,-1,0,1,0
40,0,2,1,0,315,1,0,20,4,0.73,1,-1,0,1,0
50,1,0,1,0,462,1,0,20,4,2.62,1,332,3,2,0
50,7,0,1,0,2015,1,0,20,4,11.92,1,152,1,2,0
40,1,1,1,0,3060,1,0,20,4,1.45,2,151,3,2,0
60,5,1,0,0,240,0,0,20,4,5.42,1,-1,0,1,1
40,9,0,1,0,-865,1,0,20,4,5.57,1,-1,0,1,0
30,7,1,1,0,3870,1,0,20,4,1.2,1,-1,0,1,0
40,1,1,0,0,859,1,0,20,4,0.15,1,-1,0,1,0
30,6,1,1,0,598,1,0,20,4,4.08,1,-1,0,1,0
30,1,1,0,0,2798,1,0,20,4,4.95,4,-1,0,1,0
30,1,1,1,0,56,1,0,20,4,6.13,1,-1,0,1,0
30,7,1,1,0,878,1,0,20,4,1.8,1,-1,0,1,0
40,0,2,2,0,283,1,0,20,4,3.7,1,153,4,2,0
30,0,2,1,0,424,1,0,20,4,0.38,4,-1,0,1,0
40,7,1,1,0,327,1,1,20,4,2.47,2,-1,0,1,0
40,1,1,1,0,2717,1,1,20,4,3.02,2,270,2,2,0
40,1,1,1,0,314,1,1,20,4,4.12,3,339,2,2,0
40,0,2,1,0,576,1,1,20,4,1.9,3,-1,0,1,0
30,0,0,2,0,43,1,0,20,4,5.47,2,264,2,2,0
40,1,1,0,0,208,1,0,20,4,1.37,1,-1,0,1,0
30,1,1,0,0,2,1,1,20,4,3,3,284,1,2,0
50,1,0,1,0,-1,1,0,20,4,2.52,1,-1,0,1,0
30,0,1,1,0,3052,1,1,20,4,4.22,3,151,4,2,0
50,4,0,2,0,516,1,1,20,4,3.3,1,-1,0,1,0
50,1,1,1,0,782,1,1,20,4,1.73,1,-1,0,1,0
30,1,1,1,0,631,1,0,20,4,3.52,2,152,2,2,0
30,9,2,1,0,1127,1,0,20,4,4.15,2,-1,0,1,0
30,9,1,2,0,3850,1,0,20,4,1.05,4,-1,0,1,0
30,1,1,1,0,35,1,0,20,4,1.45,1,322,1,2,0
30,4,1,2,0,864,1,0,20,4,2.83,1,235,19,2,0
30,7,1,1,0,2184,1,0,20,4,2.52,1,-1,0,1,0
30,4,2,2,0,914,1,0,20,4,3.73,1,-1,0,1,0
30,4,2,2,0,1457,1,0,20,4,7.17,1,-1,0,1,0
30,7,1,1,0,1498,1,0,20,4,1.78,1,-1,0,1,0
20,9,2,2,0,387,1,0,20,4,3.42,1,82,1,2,1
20,8,2,1,0,39,1,0,20,4,2.48,1,-1,0,1,0
30,3,1,2,0,10,1,0,20,4,2.15,1,322,2,2,0
20,9,2,2,0,184,1,1,20,4,6.68,1,-1,0,1,0
30,7,2,1,0,155,1,0,20,4,4.75,1,-1,0,1,0
50,6,0,2,0,13,1,0,20,4,1.27,1,-1,0,1,1
30,4,2,2,0,437,1,0,20,4,3.32,2,150,5,2,0
30,1,1,1,0,1660,1,0,20,4,5.7,1,-1,0,1,0
30,7,1,1,0,104,1,0,20,4,1.93,2,332,6,2,0
30,1,2,1,0,648,1,1,20,4,2.55,1,347,1,2,0
40,6,1,1,0,156,0,0,20,4,4.47,1,-1,0,1,0
50,1,1,0,0,1016,1,0,20,4,1.3,1,-1,0,1,0
20,8,2,2,0,538,1,0,20,4,3.77,1,-1,0,1,0
20,4,2,1,0,967,1,0,20,4,2.9,1,334,1,2,0
30,0,2,1,0,-296,1,0,20,4,1.35,1,-1,0,1,0
30,4,0,2,0,471,0,0,20,4,4.12,1,332,4,2,0
30,0,1,1,0,1165,0,0,20,4,1.63,2,-1,0,1,0
60,5,0,2,0,3203,0,0,20,4,2.47,1,-1,0,1,1
30,0,2,2,0,2317,1,0,20,4,1.9,1,152,2,2,0
40,1,1,0,0,-337,1,0,20,4,5.43,3,-1,0,1,0
20,1,2,1,0,1735,1,0,20,4,1.48,1,-1,0,1,0
20,9,2,2,0,2269,1,0,20,4,0.88,1,346,1,2,0
30,2,2,2,0,216,1,0,20,4,3.03,3,-1,0,1,0
30,4,1,2,0,606,0,0,20,4,1.62,1,-1,0,1,1
40,7,1,1,0,3689,1,0,20,4,2.75,1,321,1,2,0
40,4,0,1,0,145,1,0,20,4,1.88,2,270,5,2,0
30,4,2,2,0,587,1,0,20,4,0.27,4,-1,0,1,0
30,7,1,1,0,2179,0,0,20,4,3.45,1,-1,0,1,0
30,9,1,1,0,3322,1,0,20,4,6.33,1,74,4,2,0
30,1,1,1,0,1148,1,0,20,4,2.02,1,-1,0,1,0
20,8,2,1,0,0,0,0,20,4,3.08,1,-1,0,1,1
40,0,0,1,0,527,0,1,20,4,1.87,1,-1,0,1,1
20,8,2,1,0,162,0,0,20,4,1.93,1,-1,0,1,0
30,0,2,1,0,299,1,0,20,4,2.95,2,348,2,2,0
30,8,2,1,0,0,0,0,20,4,1.85,1,-1,0,1,0
40,1,1,0,0,1892,1,0,20,4,6.3,1,-1,0,1,0
50,10,0,1,0,309,0,0,20,4,4.02,1,-1,0,1,1
30,4,2,2,0,832,1,0,20,4,3.95,2,-1,0,1,0
20,1,1,1,0,4333,0,0,20,4,2.72,1,-1,0,1,1
30,1,1,1,0,204,1,0,20,4,0.47,5,-1,0,1,0
40,7,1,1,0,1989,1,1,20,4,1.77,2,-1,0,1,0
40,0,1,1,0,1060,1,0,20,4,1.45,2,318,3,2,0
30,2,1,1,0,0,1,1,20,4,5.08,2,154,1,2,0
40,7,1,1,0,2843,1,0,20,4,3.72,1,305,1,4,0
30,9,2,1,0,28,1,1,20,4,2.18,3,-1,0,1,0
20,8,2,1,0,319,1,0,20,4,0.8,3,-1,0,1,0
60,5,1,2,0,473,0,0,20,4,5.55,1,-1,0,1,0
30,4,2,2,0,1831,1,0,20,4,1.43,2,-1,0,1,0
30,1,2,1,0,2235,1,0,20,4,6.98,2,151,2,2,0
20,7,1,1,0,368,1,0,20,4,0.27,5,-1,0,1,0
40,3,1,0,0,1747,1,0,20,4,5.42,1,-1,0,1,0
30,9,1,2,0,703,0,0,20,4,2.82,1,-1,0,1,0
30,9,1,1,0,239,1,0,20,4,0.97,3,150,10,2,0
60,5,1,0,0,253,0,0,20,4,5.75,1,-1,0,1,1
30,0,1,1,0,312,1,0,20,4,7.93,3,-1,0,1,0
30,4,1,1,0,222,1,0,20,4,1.92,2,-1,0,1,0
30,1,2,0,0,1,1,0,20,4,4.28,1,-1,0,1,0
50,1,1,0,0,433,1,0,20,4,4.2,5,-1,0,1,0
30,4,2,2,0,6807,0,0,20,4,2.72,1,-1,0,1,1
30,9,2,2,0,1306,0,0,20,4,8.62,1,-1,0,1,0
30,4,1,1,0,1035,1,0,20,4,7.27,1,-1,0,1,0
30,9,1,1,0,1214,1,0,20,4,0.88,1,-1,0,1,0
40,10,0,0,0,757,0,0,20,4,1.72,1,325,4,2,0
30,1,1,1,0,509,1,0,20,4,2.87,1,-1,0,1,0
50,7,2,1,0,1430,1,0,20,4,14.35,6,321,5,2,0
30,9,1,1,0,264,1,1,20,4,6.9,2,285,1,2,0
30,0,1,1,0,1262,1,0,20,4,1.23,2,-1,0,1,0
30,1,1,1,0,3884,1,0,20,4,0.47,5,-1,0,1,0
30,1,2,1,0,398,1,0,20,4,3.3,1,-1,0,1,0
30,2,1,2,0,99,1,1,20,4,6.55,3,-1,0,1,0
30,1,1,0,0,250,1,0,20,4,3.98,3,347,1,2,0
30,7,2,1,0,187,1,0,20,4,2.8,3,326,1,2,0
20,10,1,1,0,293,1,0,20,4,3.83,1,329,3,2,0
40,1,1,0,0,135,1,0,20,4,4.25,1,-1,0,1,0
20,1,2,1,0,482,0,0,20,4,2.8,2,-1,0,1,0
40,6,1,1,0,5564,0,0,20,4,0.75,5,154,2,2,0
60,5,1,1,0,571,1,0,20,4,23.7,2,-1,0,1,1
30,4,2,2,0,1637,1,0,20,4,2.5,2,-1,0,1,0
40,0,1,1,0,0,1,1,20,4,3.98,2,259,2,2,0
30,1,1,1,0,1205,1,0,20,4,0.75,4,153,1,2,0
50,2,1,2,0,83,0,0,20,4,4.45,2,-1,0,1,1
30,1,2,1,0,375,1,0,20,4,0.92,1,-1,0,1,0
30,1,1,1,0,328,1,0,20,4,1.2,1,264,9,2,0
40,9,1,2,0,2611,0,0,20,4,3.23,2,-1,0,1,1
40,1,1,0,0,481,1,0,20,4,3.8,3,347,1,2,0
50,0,1,1,0,-895,1,0,20,4,1.73,5,-1,0,1,0
30,4,2,2,0,819,1,0,20,4,1.9,2,-1,0,1,1
30,9,2,1,0,1477,1,0,20,4,3.88,3,-1,0,1,0
50,1,1,0,0,354,0,0,20,4,6.93,2,-1,0,1,0
30,10,1,0,0,574,1,0,20,4,5.57,2,-1,0,1,0
30,1,2,0,0,1277,1,0,20,4,2.38,4,-1,0,1,0
30,4,1,2,0,-235,1,0,20,4,9.1,2,-1,0,1,0
30,1,1,1,0,745,1,0,20,4,6.67,5,332,4,2,0
30,9,2,1,0,4,1,0,20,4,2.87,3,-1,0,1,0
30,4,2,2,0,2357,1,0,20,4,1.07,3,273,1,2,0
20,8,2,0,0,3472,0,0,20,4,1.1,3,-1,0,1,0
30,9,1,1,0,1968,1,0,20,4,30.28,3,-1,0,1,1
30,9,1,1,0,4790,1,0,20,4,2.28,1,272,2,2,0
50,4,1,1,0,90,1,0,20,4,1.12,5,-1,0,1,0
20,7,2,1,0,136,0,0,20,4,2,1,-1,0,1,1
30,1,1,1,0,-267,1,0,20,4,17.17,3,-1,0,1,1
30,9,2,1,0,1995,1,0,20,4,2.02,1,-1,0,1,1
30,4,2,2,0,72,1,1,20,4,14.75,5,150,7,2,1
40,9,1,1,0,2111,0,0,20,4,1.53,1,-1,0,1,0
30,7,1,1,0,144,1,0,20,4,12.07,2,-1,0,1,0
30,4,1,2,0,7255,1,0,20,4,6.83,2,-1,0,1,0
30,4,1,2,0,340,1,0,20,4,1.13,2,-1,0,1,0
30,1,2,2,0,1011,1,0,20,4,0.6,2,349,1,2,0
20,4,2,2,0,1170,0,0,20,4,7.55,1,-1,0,1,1
30,1,1,1,0,472,1,0,20,4,0.97,2,342,2,2,0
40,1,2,0,0,1530,1,0,20,4,0.13,3,315,1,2,0
50,7,0,1,0,739,1,0,20,4,5.07,7,335,5,2,0
30,4,1,2,0,489,1,1,20,4,0.2,2,-1,0,1,0
30,9,0,1,0,630,1,0,20,4,0.47,2,-1,0,1,0
30,4,1,1,0,-14,1,0,20,4,14.27,3,-1,0,1,0
40,0,2,1,0,3531,1,0,20,4,1.35,2,287,6,2,0
50,5,1,1,0,352,1,0,20,4,0.97,5,-1,0,1,0
50,1,0,1,0,9698,1,0,20,4,3.15,2,-1,0,1,0
20,1,1,1,0,191,1,0,20,4,6.68,2,-1,0,1,0
30,1,1,0,0,1002,1,0,20,4,1.53,2,325,4,2,0
50,1,1,1,0,1440,1,0,20,4,4.5,2,325,1,2,0
40,7,1,0,0,2406,1,1,20,4,1.8,2,-1,0,1,0
30,0,1,1,0,2984,1,0,20,4,0.18,3,-1,0,1,0
40,1,1,0,0,1978,1,0,20,4,1.13,4,-1,0,1,0
40,1,0,0,0,285,1,0,20,4,21.2,2,-1,0,1,1
40,1,1,0,0,636,1,0,20,4,1.52,2,-1,0,1,0
60,5,1,2,0,2194,1,0,20,4,0.52,3,263,9,2,0
30,7,2,1,0,0,1,1,20,4,4.77,4,-1,0,1,0
20,1,0,1,0,34,1,0,20,4,1.45,4,-1,0,1,0
30,1,1,1,0,535,1,0,20,4,1.48,3,-1,0,1,0
20,9,1,2,0,2925,1,0,20,4,1.35,4,-1,0,1,0
30,4,1,2,0,76,1,0,20,4,2.78,2,287,3,2,0
30,1,2,1,0,218,1,0,20,4,1.55,4,-1,0,1,0
40,7,1,1,0,116,1,0,20,4,1.17,4,-1,0,1,0
20,9,1,2,0,161,1,0,20,4,4.47,2,-1,0,1,0
30,7,1,1,0,-1006,1,1,20,4,3.77,2,-1,0,1,0
20,0,1,1,0,49,1,0,20,4,0.28,3,-1,0,1,0
40,4,1,2,0,603,1,0,20,4,9.83,3,-1,0,1,0
20,1,1,1,0,1687,1,0,20,4,2.02,2,-1,0,1,0
40,1,1,0,0,588,1,0,20,4,4.15,3,237,4,2,0
40,7,0,1,0,-287,1,0,20,4,9.67,4,-1,0,1,0
30,9,2,1,0,353,1,0,20,4,0.13,3,-1,0,1,0
30,4,1,1,0,4040,1,0,20,4,2.2,2,-1,0,1,0
40,1,1,0,0,449,1,0,20,4,0.17,6,-1,0,1,0
30,1,1,1,0,322,1,0,20,4,0.17,3,-1,0,1,0
40,1,1,0,0,675,1,0,20,4,14.83,2,-1,0,1,0
20,9,2,1,0,890,1,0,20,4,4.9,2,-1,0,1,0
30,9,2,1,0,3313,1,0,20,4,8.9,3,319,3,2,0
30,7,0,1,0,2358,1,0,20,4,8.82,3,-1,0,1,0
30,9,0,2,0,304,1,0,20,4,0.13,2,-1,0,1,0
30,7,2,1,0,48,1,0,20,4,0.13,3,-1,0,1,0
30,0,1,1,0,162,1,1,20,4,5.67,2,-1,0,1,0
30,1,1,1,0,526,1,0,20,4,3.3,3,-1,0,1,0
40,10,1,1,0,3287,1,1,20,4,4.03,2,307,1,2,0
30,7,1,1,0,387,1,0,20,4,0.17,3,-1,0,1,0
30,3,0,1,0,-289,0,0,20,4,6.67,2,-1,0,1,0
40,4,1,2,0,384,0,0,20,4,3.33,3,327,2,2,0
30,1,1,1,0,56,1,0,20,4,0.77,2,285,1,2,0
40,4,2,2,0,759,1,0,20,4,0.53,2,266,5,2,0
40,7,2,1,0,303,1,0,20,4,1.83,3,-1,0,1,0
30,4,2,2,0,275,1,0,20,4,0.87,2,-1,0,1,0
30,9,2,2,0,482,1,0,20,4,1.15,3,-1,0,1,0
50,1,1,0,0,4793,1,0,20,4,0.43,4,150,5,2,0
30,1,1,1,0,0,1,0,20,4,9.37,2,-1,0,1,0
30,2,1,2,0,281,1,0,20,4,0.3,5,349,2,2,0
30,1,1,1,0,950,1,1,20,4,3.65,4,-1,0,1,0
30,4,1,2,0,0,1,0,20,4,2.37,3,150,3,2,0
40,1,1,0,0,550,1,0,20,4,1.27,6,-1,0,1,0
30,0,0,1,0,-186,1,0,20,4,0.35,5,-1,0,1,0
30,4,2,2,0,0,1,0,20,4,6.92,2,-1,0,1,0
50,0,1,1,0,2087,1,0,20,4,2.33,4,343,1,2,0
30,1,1,1,0,504,1,0,20,4,1.45,2,347,2,2,0
40,0,2,1,0,596,1,0,20,4,2.3,3,-1,0,1,0
40,4,1,2,0,8902,1,0,20,4,0.27,3,249,5,2,0
20,1,2,1,0,206,1,0,20,4,1.93,3,-1,0,1,0
20,0,1,0,0,395,1,0,20,4,2.03,2,-1,0,1,0
40,1,1,1,0,2374,0,0,20,4,5.27,2,264,2,2,0
20,1,2,1,0,153,1,0,20,4,3.3,3,346,1,2,0
50,7,1,1,0,2420,1,0,20,4,1.7,6,235,13,2,0
40,1,0,1,0,590,1,1,20,4,5.1,2,-1,0,1,0
30,4,1,2,0,1683,1,1,20,4,1.2,2,-1,0,1,0
20,9,1,1,0,7102,1,0,20,4,2.6,3,325,9,2,0
30,9,2,1,0,2496,1,0,20,4,0.15,2,-1,0,1,0
30,1,2,1,0,623,1,0,20,4,8.98,4,-1,0,1,0
30,9,1,1,0,511,1,0,20,4,3.17,2,342,4,2,0
30,2,2,2,0,667,1,0,20,4,2.53,5,-1,0,1,0
40,7,1,0,0,-79,1,0,20,4,0.98,4,348,2,2,0
40,0,1,1,0,0,1,1,20,4,0.97,4,-1,0,1,0
20,7,2,1,0,3331,1,0,20,4,0.22,4,327,2,2,0
30,7,2,1,0,20,1,0,20,4,6.73,6,340,1,2,0
30,8,2,2,0,1107,1,0,20,4,6.78,4,-1,0,1,0
50,7,1,1,0,617,1,0,20,4,8.82,3,-1,0,1,0
40,7,1,1,0,515,1,0,20,4,0.12,5,-1,0,1,0
40,4,0,1,0,317,1,0,20,4,2.27,3,-1,0,1,0
40,1,1,0,0,2904,0,0,20,4,4.62,2,-1,0,1,0
30,1,1,1,0,1257,1,0,20,4,1.55,3,329,7,2,0
50,4,1,1,0,563,1,0,20,4,0.38,6,-1,0,1,0
30,9,2,2,0,705,1,0,20,4,0.33,4,-1,0,1,0
30,9,2,1,0,1012,1,0,20,4,3.63,4,-1,0,1,0
40,1,1,1,0,-150,1,0,20,4,3.88,3,-1,0,1,0
30,7,1,1,0,-632,1,1,20,4,0.3,5,-1,0,1,0
50,1,1,0,0,6677,1,0,20,4,3.28,4,-1,0,1,0
30,1,2,1,0,2390,1,0,20,4,0.33,2,335,12,2,0
30,7,1,1,0,409,1,0,20,4,1.73,4,-1,0,1,0
30,1,1,1,0,731,1,0,20,4,2.98,2,-1,0,1,0
40,2,1,1,0,131,1,0,20,4,1.15,2,-1,0,1,0
40,4,2,1,0,109,1,0,20,4,1.68,4,328,3,2,0
30,7,1,1,0,790,1,0,20,4,9.65,2,350,1,2,0
30,7,1,1,0,924,1,1,20,4,2.88,4,-1,0,1,0
30,4,1,1,0,336,1,0,20,4,4.32,3,-1,0,1,0
40,7,1,1,0,306,1,0,20,4,0.33,2,-1,0,1,0
30,4,1,2,0,577,1,0,20,4,4.05,2,153,1,2,0
20,7,1,1,0,0,1,1,20,4,3.4,3,-1,0,1,0
20,1,1,1,0,3007,1,0,20,4,0.32,5,-1,0,1,0
40,9,1,0,0,-63,1,0,20,4,14.12,5,-1,0,1,0
30,9,2,1,0,641,1,1,20,4,4.03,3,-1,0,1,0
40,7,1,1,0,634,1,0,20,4,3.77,2,-1,0,1,0
20,9,2,2,0,230,1,0,20,4,8.42,3,-1,0,1,0
30,0,1,1,0,1158,1,0,20,4,0.42,2,-1,0,1,0
30,7,0,0,0,0,1,0,20,4,5.92,3,151,3,2,0
40,1,1,1,0,1384,1,0,20,4,1.77,4,340,4,4,0
30,9,1,1,0,257,1,1,20,4,5.12,4,-1,0,1,0
40,0,1,1,0,1265,1,1,20,4,4.17,2,-1,0,1,0
30,4,2,2,0,7303,1,0,20,4,2.73,6,-1,0,1,0
20,0,1,0,0,131,1,0,20,4,5.88,4,-1,0,1,0
30,1,2,1,0,2202,1,0,20,4,6.2,2,-1,0,1,0
30,9,1,1,0,6947,1,0,20,4,4.17,2,-1,0,1,0
30,4,0,1,0,1448,1,0,20,4,3.27,2,283,2,2,0
30,0,0,2,0,1586,0,0,20,4,0.65,4,-1,0,1,0
30,2,1,2,0,-502,1,0,20,4,0.37,4,-1,0,1,0
50,1,1,0,0,3924,1,0,20,4,2.03,2,-1,0,1,0
30,1,1,1,0,1454,1,0,20,4,0.32,6,-1,0,1,0
30,7,1,1,0,47,1,0,20,4,9.23,3,-1,0,1,0
30,7,1,1,0,305,1,0,20,4,3.53,2,-1,0,1,0
40,1,1,1,0,514,1,1,20,4,0.57,2,-1,0,1,0
30,1,1,1,0,407,1,0,20,4,0.2,6,-1,0,1,0
40,4,1,2,0,1686,1,1,20,4,8.7,4,-1,0,1,0
30,4,1,2,0,268,1,1,20,4,1.77,3,-1,0,1,0
20,8,2,2,0,5169,1,0,20,4,10.65,2,-1,0,1,0
30,7,1,1,0,1553,1,0,20,4,0.1,6,328,8,2,0
30,6,2,1,0,245,1,0,20,4,0.13,2,-1,0,1,0
30,4,2,2,0,151,1,0,20,4,0.12,4,-1,0,1,0
40,1,1,0,0,2129,1,0,20,4,19.27,3,-1,0,1,0
30,9,1,2,0,472,1,0,20,4,2.97,5,326,3,2,0
50,4,1,1,0,1112,1,0,20,4,0.35,3,-1,0,1,0
30,7,1,1,0,2669,1,0,20,4,3.47,2,-1,0,1,0
50,0,2,1,0,2359,1,0,20,4,0.72,3,-1,0,1,0
30,1,1,1,0,419,1,0,20,4,2.03,3,325,2,2,0
30,9,1,1,0,1364,1,1,20,4,0.42,2,-1,0,1,0
20,1,1,0,0,254,1,0,20,4,2.48,2,-1,0,1,0
30,9,1,1,0,4248,1,0,20,4,10.45,5,-1,0,1,0
20,8,2,1,0,597,1,0,20,4,15.72,3,-1,0,1,1
30,1,2,1,0,459,1,1,20,4,5.08,2,-1,0,1,0
30,9,2,1,0,966,0,0,21,4,1.18,2,-1,0,1,0
30,1,0,1,0,0,1,0,21,4,2.43,4,-1,0,1,1
30,4,2,2,0,1750,1,0,21,4,5.55,3,-1,0,1,1
20,8,2,2,0,10086,0,0,21,4,1.83,2,-1,0,1,1
50,4,1,0,0,6900,0,0,21,4,2.65,2,-1,0,1,0
30,9,2,2,0,411,0,0,21,4,2.37,1,-1,0,1,0
20,0,2,2,0,832,0,0,21,4,5.6,1,-1,0,1,0
20,9,2,1,0,3466,0,0,21,4,4.57,1,-1,0,1,1
60,5,0,0,0,2282,0,0,21,4,3.45,17,-1,0,1,1
60,5,1,2,0,1973,0,0,21,4,6.6,3,-1,0,1,1
30,0,1,1,0,749,0,0,21,4,3.65,1,-1,0,1,0
50,1,1,0,0,3873,0,0,21,4,3.7,1,-1,0,1,0
30,4,2,2,0,704,0,0,21,4,2.73,1,-1,0,1,1
30,4,2,2,0,462,0,0,21,4,4.2,1,-1,0,1,0
60,5,1,1,0,9480,0,0,21,4,3.52,1,-1,0,1,1
50,10,1,0,0,3391,0,0,21,4,4.05,1,-1,0,1,1
50,0,1,1,0,310,1,1,21,4,1.25,1,-1,0,1,0
30,7,1,1,0,0,1,0,21,4,1.58,1,-1,0,1,0
60,5,1,2,0,1486,0,0,21,4,1.83,3,-1,0,1,0
30,4,1,2,0,585,1,0,21,4,0.78,2,-1,0,1,0
50,5,1,1,0,1080,0,0,21,4,10.75,2,-1,0,1,0
20,8,2,2,0,1134,0,0,21,4,7.73,4,-1,0,1,1
40,4,0,2,0,4629,0,0,21,4,7.43,1,-1,0,1,0
20,6,1,1,0,123,0,1,21,4,2.63,2,181,1,4,1
60,5,2,2,0,2144,0,0,21,4,14.12,2,-1,0,1,1
30,4,2,2,0,354,0,0,21,4,4.03,2,-1,0,1,1
60,5,1,0,0,8556,0,0,21,4,2.28,2,-1,0,1,1
20,1,2,1,0,2,1,1,21,4,6.32,5,-1,0,1,1
30,0,1,2,0,1108,0,0,21,4,3.4,1,-1,0,1,1
40,4,1,2,0,212,0,0,21,4,1.08,2,-1,0,1,1
30,4,1,2,0,4174,0,0,22,4,3.05,5,-1,0,1,0
60,0,1,1,0,-40,0,0,22,4,1.65,3,-1,0,1,0
30,8,2,0,0,1527,0,0,22,4,1.57,7,-1,0,1,0
60,5,0,2,0,780,0,0,22,4,3.67,1,-1,0,1,0
20,4,1,2,0,482,0,0,22,4,1.32,1,-1,0,1,0
60,1,1,0,0,2552,0,0,22,4,3.1,4,-1,0,1,0
30,4,1,2,0,2984,0,0,22,4,5.72,5,-1,0,1,0
40,9,1,2,0,5110,0,0,22,4,5.68,2,-1,0,1,1
30,4,2,2,0,10281,0,0,22,4,6.67,1,-1,0,1,1
30,8,2,1,0,17,0,0,22,4,10.35,1,-1,0,1,1
30,9,1,1,0,0,1,0,22,4,5.25,1,-1,0,1,1
30,4,1,2,0,136,1,0,22,4,2.6,1,-1,0,1,0
40,4,0,2,0,1757,0,0,22,4,5.23,1,239,13,2,1
60,9,1,2,0,826,0,0,22,4,1.68,1,-1,0,1,0
60,4,1,2,0,679,0,0,22,4,2.25,3,-1,0,1,0
30,9,2,2,0,5514,0,0,22,4,5.32,1,182,1,4,1
60,3,1,0,0,1080,0,0,22,4,2.73,2,-1,0,1,0
30,0,1,2,0,882,0,0,22,4,1.73,1,183,4,2,1
30,7,1,1,0,1442,0,0,22,4,1.17,3,-1,0,1,0
30,7,1,2,0,81,0,0,22,4,2.42,1,-1,0,1,1
60,5,1,0,0,276,0,0,22,4,3.82,1,-1,0,1,1
40,0,0,0,0,429,1,0,22,4,2.45,1,181,1,4,1
40,6,1,2,0,10072,0,0,22,4,1.7,1,-1,0,1,0
60,5,1,2,0,2262,0,0,22,4,2.58,1,-1,0,1,0
60,5,1,2,0,2991,0,0,22,4,4,1,-1,0,1,1
60,4,0,2,0,90,1,0,22,4,6.93,1,-1,0,1,1
50,4,1,2,0,3754,0,0,22,4,5.12,1,278,2,2,1
40,4,1,0,0,395,1,0,22,4,3.87,4,-1,0,1,1
60,5,0,2,0,247,0,0,22,4,2.3,2,-1,0,1,1
20,1,2,1,0,3792,0,0,22,4,4.65,2,-1,0,1,1
50,0,1,1,0,0,0,0,22,4,1.52,2,275,1,2,0
20,8,2,1,0,8,0,0,22,4,1.78,2,-1,0,1,1
30,4,1,2,0,0,0,0,22,4,2.93,1,-1,0,1,0
30,0,2,1,0,40,0,0,22,4,6.37,2,-1,0,1,0
30,6,2,2,0,1734,0,0,22,4,1.93,4,-1,0,1,0
30,9,1,1,0,0,1,0,22,4,21.47,3,-1,0,1,1
30,4,2,2,0,2069,0,0,22,4,9.08,1,-1,0,1,1
50,5,1,1,0,665,1,0,22,4,6.18,2,-1,0,1,1
40,4,1,2,0,506,0,0,23,4,3.82,2,-1,0,1,1
